17:43:53.341 [nioEventLoopGroup-3-1] INFO  c.netty.server.handler.ServerHandler - 收到消息： PooledUnsafeDirectByteBuf(ridx: 0, widx: 1024, cap: 1024)
10:46:30.009 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.009 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.009 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.009 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.009 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.010 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.010 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.010 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.010 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.010 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.010 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.010 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.010 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.010 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.011 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.011 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.011 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.011 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.011 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.011 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.011 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.011 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.012 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.012 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.012 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.012 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.012 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.012 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.012 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.012 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.012 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.012 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.013 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.013 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.013 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.013 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.013 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.013 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.013 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.013 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.013 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.014 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.014 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.014 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.014 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.014 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.014 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.016 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.016 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.017 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.017 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.017 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.017 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.017 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.017 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.017 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.018 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.018 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.018 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.018 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.018 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.018 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.018 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.019 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.019 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.019 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.019 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.019 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.019 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.019 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.019 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.020 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.020 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.020 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.020 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.020 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.020 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.020 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.021 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.021 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.021 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.021 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.021 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.021 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.021 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.021 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.022 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.022 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.022 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.022 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.022 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.022 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.023 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.023 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.023 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.023 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.023 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.023 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.023 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.023 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.024 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.024 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.024 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.024 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.024 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.024 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.024 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.025 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.025 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.025 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.025 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.025 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.025 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.025 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.025 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.026 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.026 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.026 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.026 [nioEventLoopGroup-3-1] INFO  com.netty.protocol.PacketProtocol - ===解包1==
10:46:30.029 [nioEventLoopGroup-3-1] INFO  com.netty.protocol.PacketProtocol - ===解包2==
10:46:30.029 [nioEventLoopGroup-3-1] INFO  com.netty.protocol.PacketProtocol - ===解包3==
10:46:30.029 [nioEventLoopGroup-3-1] INFO  com.netty.protocol.PacketProtocol - ===解包4==
10:46:30.029 [nioEventLoopGroup-3-1] INFO  com.netty.protocol.PacketProtocol - ===解包5==
10:46:30.029 [nioEventLoopGroup-3-1] INFO  com.netty.protocol.PacketProtocol - ===解包6==
10:46:30.029 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.030 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.030 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.030 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.029 [nioEventLoopGroup-3-1] INFO  com.netty.protocol.PacketProtocol - ===解包7== dataLength: 34
10:46:30.030 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.030 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.030 [nioEventLoopGroup-3-1] INFO  com.netty.protocol.PacketProtocol - ===解包8==
10:46:30.030 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.031 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.031 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.031 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.031 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.031 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.031 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.031 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.031 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.032 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.032 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.032 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.032 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.032 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.032 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.032 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.033 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.033 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.033 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.033 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.033 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.033 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.033 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.033 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.034 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.034 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.034 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.034 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.034 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.034 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.034 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.034 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.035 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.035 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.035 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.035 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.035 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.035 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.035 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.035 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.036 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.036 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.036 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.036 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.036 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.036 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.036 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.036 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.037 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.037 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.037 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.037 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.037 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.037 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.037 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.037 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.037 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.038 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.038 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.038 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.038 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.038 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.038 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.038 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.038 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.038 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.038 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.039 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.039 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.039 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.039 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.039 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.039 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.039 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.039 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.039 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.039 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.040 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.040 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.040 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.040 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.040 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.040 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.040 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.040 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.040 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.041 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.041 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.041 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.041 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.042 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.042 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.042 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.042 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.042 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.042 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.042 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.042 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.043 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.043 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.043 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.043 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.043 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.043 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.043 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.043 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.043 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.043 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.044 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.044 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.044 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.044 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.044 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.044 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.044 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.044 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.044 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.044 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.045 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.045 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.045 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.045 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.045 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.045 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.045 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.045 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.045 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.045 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.045 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.046 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.046 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.046 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.046 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
10:46:30.046 [nioEventLoopGroup-2-1] INFO  com.netty.protocol.PacketProtocol -  encode len: 34
10:46:30.046 [nioEventLoopGroup-2-1] INFO  c.netty.client.handler.LoginHandler - data len: 0
